review_id,prof_ID,rating,predicted_topic,review_clauses,similarity
14297,1175,5.0,instructional_effectiveness,he is an a great guy... take this class!,[0.37 0.14 0.23]
14297,1175,5.0,instructional_effectiveness,very informative and is always very clear on everything.,[0.49 0.16 0.22]
14297,1175,5.0,workload,tests are not hard if you take the notes.,[0.36 0.39 0.63]
14298,1175,4.5,instructional_effectiveness,good proffessor.,[0.52 0.32 0.32]
14298,1175,4.5,workload,"straightforward on all tests, just take lots of notes.",[0.37 0.37 0.63]
14298,1175,4.5,workload,book tests are easy.,[0.25 0.18 0.39]
14298,1175,4.5,workload,if you take notes you don't really need the book.,[0.36 0.22 0.42]
14299,1175,4.5,fairness,what a complete blowoff class.,[0.23 0.31 0.21]
14299,1175,4.5,workload,"so easy, just pay attention and take some notes and you will get an a.",[0.40 0.35 0.57]
14300,1175,5.0,misc,i had him at angelina.,[-0.05 -0.02 -0.04]
14300,1175,5.0,misc,his first name is dextor emoji.,[0.04 -0.07 -0.08]
14300,1175,5.0,workload,his classes are easy.,[0.38 0.24 0.43]
14300,1175,5.0,misc,just write down what he says.,[0.22 0.07 0.13]
14300,1175,5.0,fairness,i made a's in both of his classes.,[0.31 0.34 0.25]
14301,1175,5.0,instructional_effectiveness,"awesome teacher, very helpful, study the notes, you don't even have to buy the book.",[0.50 0.30 0.42]
14302,1175,4.0,instructional_effectiveness,just write down every word that comes out of the man's mouth.,[0.28 0.11 0.25]
14302,1175,4.0,instructional_effectiveness,don't bother with the book he doesn't even use it.,[0.29 0.15 0.23]
14302,1175,4.0,workload,you will have to read 2 extra books but i just skimmed them and still made 100s on the essay tests.,[0.32 0.24 0.45]
14303,1175,4.5,instructional_effectiveness,a very knowledgable teacher.,[0.64 0.40 0.40]
14303,1175,4.5,workload,tests are very easy if you just ready through the notes.,[0.30 0.26 0.55]
14303,1175,4.5,workload,you have to read two books for this class but even if you just read sparts of them you will most likely make a 100 on the tests.,[0.39 0.24 0.49]
14303,1175,4.5,misc,i highly suggest him!!!,[0.13 0.10 0.05]
14304,1175,3.0,workload,we take lots of notes but very easy tests.,[0.44 0.46 0.62]
14304,1175,3.0,workload,2 book test that are almost guaranteed 100s,[0.24 0.40 0.44]
14305,1175,5.0,misc,way cool guy,[0.15 0.03 0.04]
14305,1175,5.0,instructional_effectiveness,boring lectures,[0.54 0.22 0.47]
14305,1175,5.0,instructional_effectiveness,the material is easily understood,[0.68 0.24 0.51]
14305,1175,5.0,misc,if you have questions ask,[0.16 -0.02 0.12]
14305,1175,5.0,misc,if you didnt catch something he said ask him to repeat it,[0.11 0.01 0.03]
14305,1175,5.0,instructional_effectiveness,he is extremely nice and a great teacher,[0.35 0.25 0.16]
14306,1175,5.0,instructional_effectiveness,"in this class, you take tons of notes each time.",[0.56 0.32 0.56]
14306,1175,5.0,misc,a recorder or a laptop will be very helpful.,[0.17 0.05 0.20]
14307,1175,4.0,workload,not a bad class to sleep through,[0.35 0.28 0.49]
14308,1175,3.5,misc,"dexter talks out of this notebook the whole time not exagerating.. he goes right up to the minute, never letting us out early.",[0.18 0.08 0.16]
14308,1175,3.5,workload,"you take tons of notes, however... tests are way easy and straight from notes.",[0.40 0.34 0.64]
14308,1175,3.5,workload,the book tests are easy ways to get 100 percent.,[0.26 0.25 0.39]
14309,1175,4.0,instructional_effectiveness,"satterwhile was an extremely easy professor... although he was rather boring, you can do things to keep yourself entertained in his monotonous lectures...",[0.48 0.21 0.44]
14309,1175,4.0,instructional_effectiveness,"the class is so easy, as is the material.. i took him as a junior in highschool, and i had as both times.",[0.49 0.31 0.47]
14310,315,3.0,instructional_effectiveness,dennis and this class helped expand my interest in reading and understanding contemporary theatre.,[0.49 0.17 0.29]
14310,315,3.0,fairness,certain projects could have been more thoughtfully assigned and graded.,[0.41 0.57 0.49]
14311,315,3.5,fairness,"he gave clear instructions, but his grading criteria was not as concise.",[0.41 0.60 0.33]
14311,315,3.5,fairness,"good marks for actual classroom instruction, poor marks for time management and sensitive specific grading.",[0.44 0.70 0.61]
14312,315,5.0,instructional_effectiveness,"i have read with utter disappointment the shallow, misguided, ignorant rants against one of the best teachers i ever had and i studied with some big names.",[0.35 0.17 0.18]
14312,315,5.0,misc,"he prepared me for a successful career, earns the respect of seasoned professionals, and his shows are among the best, and he has help shape some of the best they come back to work with him!",[0.24 0.05 0.01]
14313,315,4.0,misc,"dennis is nice and means well, but is iffy as actor and director.",[0.09 0.11 -0.06]
14313,315,4.0,instructional_effectiveness,"he does teach you some things, but he has very jaded opinions that he presents as gospel",[0.33 0.08 0.06]
14313,315,4.0,instructional_effectiveness,so you kind of have to predict those weird opinions and make theatre that fits them by sheer luck to get support in class.,[0.43 0.29 0.35]
14313,315,4.0,misc,he's out of touch with the field which is his biggest problem.,[0.16 0.13 0.10]
14314,315,1.0,instructional_effectiveness,mr razze is a funny little man he is a nice guy not much of a professor.,[0.31 0.16 0.17]
14314,315,1.0,misc,he was directing when i graduated in 1999 and his productions are not really good.,[0.16 0.10 0.11]
14314,315,1.0,instructional_effectiveness,"his class tr 222 is interesting and comes in handy when i play trivial pursuit however, none of this is practical.",[0.38 0.20 0.30]
14314,315,1.0,misc,he is a really nice guy just not a good professor and even worse actor,[0.24 0.19 0.12]
14315,315,1.0,instructional_effectiveness,"the class was uninteresting, he was frequently incorrect and i didn't so much care for his humor.",[0.35 0.27 0.29]
14316,315,1.0,instructional_effectiveness,is not clear as to what he says.,[0.28 0.07 0.08]
14316,315,1.0,instructional_effectiveness,"wouldn't know the topic without his notes, which are frequently incorrect.",[0.45 0.17 0.31]
14317,315,2.0,misc,"sometimes, i would love to get inside the little man's brain to see what goes on, but then i realize that a. it would drive me insane or b.",[0.13 0.02 0.04]
14317,315,2.0,misc,i would get lost and wouldn't be able to get back out again and c.,[-0.01 -0.03 0.05]
14317,315,2.0,misc,it really isn't that worth it.,[-0.03 0.02 0.08]
14318,315,1.0,misc,"dennis is a nice person deep down, but has no place teaching at desales.",[0.24 0.19 0.08]
14318,315,1.0,misc,"his productions are not art, they are movies on stage.",[0.14 0.06 0.04]
14318,315,1.0,misc,he has a horrible work ethic and does not know what professional theatre is like today.,[0.12 0.15 0.19]
14318,315,1.0,instructional_effectiveness,he can talk all about how things were hu,[0.26 0.07 0.11]
14319,315,4.0,instructional_effectiveness,knows his stuff when it comes to history of the theatre.,[0.30 0.07 0.11]
14319,315,4.0,instructional_effectiveness,also very thorough in teaching directors what to consider when taking on a play.,[0.41 0.22 0.25]
14321,315,3.0,misc,"deep down, i know that dennis is a good guy.",[0.09 0.05 -0.10]
14321,315,3.0,misc,just a little misguided.,[0.13 0.03 -0.04]
14321,315,3.0,workload,his classes were boring though.,[0.38 0.30 0.41]
14321,315,3.0,workload,"you don't really need to pay attention to pass, though.",[0.19 0.25 0.31]
14321,315,3.0,misc,runner up 3 years strong!,[0.06 0.17 0.03]
14321,315,3.0,misc,yessssssssssssss,[-0.03 -0.02 -0.08]
14322,315,1.5,instructional_effectiveness,i like him as a friend but as a director teacher he sucks ass and has no tact.,[0.34 0.26 0.16]
14322,315,1.5,instructional_effectiveness,but he is a sweet man who thinks of his students as his children when he's not directing them.,[0.36 0.29 0.15]
14322,315,1.5,misc,the yellow jacket is mine!!!,[-0.01 0.06 -0.08]
14323,315,3.5,misc,the yellow jacket,[0.06 0.11 -0.02]
14324,315,4.5,misc,don't buy the book!,[0.17 0.09 0.19]
14324,315,4.5,misc,you don't need it.,[0.05 -0.00 0.13]
14324,315,4.5,workload,take good notes and save about dollars 180!,[0.21 0.16 0.30]
14348,405,5.0,misc,he is amazing!,[0.12 0.03 -0.05]
14348,405,5.0,instructional_effectiveness,i have taken two classes with him.,[0.34 0.15 0.19]
14348,405,5.0,workload,he sometimes has paper assignments but they're not difficult.,[0.37 0.28 0.52]
14348,405,5.0,instructional_effectiveness,it is more of your opinion on the matter being discussed in class.,[0.46 0.31 0.23]
14348,405,5.0,misc,you learn so much!,[0.17 0.05 0.09]
14348,405,5.0,instructional_effectiveness,i decided on minoring in chicano studies after taking him my first year.,[0.26 0.20 0.26]
14349,405,5.0,instructional_effectiveness,"helpful, clear.",[0.54 0.28 0.27]
14349,405,5.0,instructional_effectiveness,allows you a good amount of freedom in his papers.,[0.38 0.16 0.22]
14350,405,5.0,instructional_effectiveness,class material very interesting and relevant.,[0.62 0.24 0.47]
14350,405,5.0,instructional_effectiveness,very approachable professor.,[0.45 0.24 0.28]
14350,405,5.0,workload,very encouraging and nurturing environment.,[0.34 0.23 0.35]
14350,405,5.0,instructional_effectiveness,readings and assignments are not overwhelming.,[0.69 0.40 0.67]
14350,405,5.0,instructional_effectiveness,it helps to have an interest in the topics covered to really get the most out of the class.,[0.66 0.32 0.60]
14350,405,5.0,instructional_effectiveness,highly recommended professor.,[0.42 0.19 0.25]
14351,405,5.0,instructional_effectiveness,this is the first time i even write about a professor but i had to write about him.,[0.39 0.18 0.24]
14351,405,5.0,instructional_effectiveness,i took his class in the 1990's and he is one professor who i still fondly remember.,[0.35 0.10 0.15]
14351,405,5.0,instructional_effectiveness,he truly is there to help you get through your courses and give you a and along the way.,[0.41 0.20 0.24]
14351,405,5.0,instructional_effectiveness,i truly do wish there were more just like him... gracias professor.,[0.34 0.18 0.15]
14351,405,5.0,misc,all my best to you.,[0.06 0.05 0.14]
14352,405,1.5,misc,i thought he was a chicano studies professor.,[0.23 0.06 0.10]
14352,405,1.5,misc,i think he should stay there.,[0.06 0.09 -0.02]
14352,405,1.5,instructional_effectiveness,he doesn't know enough about history to be teaching it.,[0.36 0.15 0.19]
14353,405,5.0,instructional_effectiveness,best professor!,[0.41 0.24 0.20]
14353,405,5.0,instructional_effectiveness,"he's so helpful, knows his material, makes class fun and project fun.",[0.49 0.30 0.28]
14353,405,5.0,instructional_effectiveness,he's not hard at all and his lectures are great!,[0.40 0.21 0.36]
14353,405,5.0,instructional_effectiveness,you will learn from him.,[0.29 0.15 0.15]
14353,405,5.0,misc,easy a...,[0.15 0.16 0.14]
14354,405,5.0,instructional_effectiveness,awesome professor!,[0.37 0.17 0.22]
14354,405,5.0,instructional_effectiveness,profanity you will learn in this class,[0.32 0.18 0.24]
14354,405,5.0,instructional_effectiveness,and you well love his class.,[0.39 0.25 0.20]
14354,405,5.0,workload,midterms and finals are take homes,[0.21 0.25 0.40]
14355,405,5.0,instructional_effectiveness,great teacher!,[0.47 0.27 0.25]
14355,405,5.0,workload,"4 papers, all take home",[0.20 0.30 0.38]
14356,405,5.0,instructional_effectiveness,very helpful and quite respectful to every student.,[0.61 0.43 0.44]
14356,405,5.0,instructional_effectiveness,very clear and concise rubrics.,[0.55 0.49 0.49]
14356,405,5.0,workload,gives plenty of time for each assignment.,[0.43 0.36 0.53]
14356,405,5.0,instructional_effectiveness,mixes various forms of instruction to teach his classes.,[0.61 0.32 0.41]
14357,405,4.5,instructional_effectiveness,he is a nice professor,[0.37 0.14 0.15]
14357,405,4.5,workload,its a very easy class,[0.50 0.31 0.62]
14358,405,5.0,instructional_effectiveness,"great teacher, i wish he thought hist 450, bc his class was really easy and informative.",[0.48 0.36 0.41]
14358,405,5.0,fairness,"i got an a and those only come every other blue moon, so it must mean he is doing something right.",[0.27 0.44 0.31]
14358,405,5.0,misc,you will not regret it at all.,[-0.03 0.01 0.06]
14358,405,5.0,workload,take home midterm and final.,[0.33 0.37 0.49]
14358,405,5.0,instructional_effectiveness,lots of videos.,[0.31 0.04 0.23]
14358,405,5.0,workload,lots of free time.,[0.23 0.10 0.36]
14358,405,5.0,instructional_effectiveness,but you still learn a lot,[0.45 0.27 0.42]
14359,405,5.0,instructional_effectiveness,this professor is soooo nice and helpful.,[0.43 0.21 0.26]
14359,405,5.0,instructional_effectiveness,"he tells you what is expected of you, and also his midterm and final are both take home essays.",[0.43 0.38 0.42]
14359,405,5.0,workload,just pay attention and do the work and you will pass.,[0.35 0.36 0.60]
14360,405,5.0,workload,"great class, good professor the class is not hard at all.. he is a very understanding person emoji he shows alot of interesting documentaries that will be useful during final.. keep up with class discussions and read a bit from the book and you'll do good.",[0.44 0.26 0.49]
14361,405,4.5,instructional_effectiveness,he is a great teacher!,[0.49 0.25 0.18]
14361,405,4.5,instructional_effectiveness,i enjoyed going to class and listening to what he had to say.,[0.47 0.18 0.18]
14361,405,4.5,instructional_effectiveness,he is an easy teacher if you do the work.,[0.56 0.33 0.42]
14362,405,5.0,misc,i don't understand all the negative comments.,[0.16 0.11 0.11]
14362,405,5.0,instructional_effectiveness,i think it's great we have a mexican nationalist teaching in a us public school.,[0.26 0.18 0.10]
14362,405,5.0,misc,there's something in that for everyone.,[0.06 -0.02 0.00]
14362,405,5.0,instructional_effectiveness,"for example, i learned a lot about the teaching priorities of mexican nationalists and what a great country this is that we allow such people to teach here.",[0.45 0.15 0.20]
14363,405,1.0,misc,just do everyone including yourself a favor and retire already.,[-0.07 0.01 0.04]
14364,405,4.5,instructional_effectiveness,easy teacher and very helpful.,[0.62 0.38 0.43]
14364,405,4.5,instructional_effectiveness,"he gives you points for attendance along with point for group discussions, which occur pretty much every class meeting.",[0.43 0.33 0.39]
14364,405,4.5,misc,his office is alwayas open if you need to speak with.,[0.06 -0.09 -0.02]
14365,405,5.0,misc,the man of the hour!,[0.09 0.01 -0.01]
14365,405,5.0,instructional_effectiveness,pleasure to have this teacher.,[0.44 0.23 0.22]
14365,405,5.0,workload,i was on the soccer team i missed a few times and still passed with a b. you can write about what evers in the essays.,[0.25 0.40 0.40]
14365,405,5.0,instructional_effectiveness,he likes for you to use samples from the book.,[0.41 0.13 0.26]
14365,405,5.0,workload,very easy and flexible on the hours.,[0.18 0.18 0.45]
14365,405,5.0,misc,emails right back and overall the one to take honestly!!,[0.09 0.08 0.07]
14365,405,5.0,instructional_effectiveness,plus makes class a bit fun.,[0.48 0.27 0.40]
14366,405,1.0,workload,how many yawns does it take to fill up one of his classes?,[0.26 0.22 0.31]
14366,405,1.0,instructional_effectiveness,i always fell aslpeep before finding the answer.,[0.27 0.06 0.15]
14367,405,5.0,instructional_effectiveness,"lectures, videos, and readings are all useful for the midterm and final papers, the more you use them in the papers the better your grade.",[0.60 0.22 0.46]
14367,405,5.0,misc,"the family report paper is kind of like a research paper but more based on comparing two generations, hassle to do yet balderrama guides through the process.",[0.23 0.17 0.25]
14367,405,5.0,workload,the family paper its 10 12 pages long so dont procrastin,[0.26 0.24 0.32]
14368,153,5.0,instructional_effectiveness,"i enjoyed taking theory 4 with doctor roter as he was very clear about what he wanted in each paper, had a mini lecture about each piece in class, and was very timely about returning papers and grades.",[0.49 0.35 0.44]
14368,153,5.0,workload,"as long as you take notes and are in class, you will be able to keep up with the workload.",[0.34 0.29 0.62]
14368,153,5.0,workload,i highly recommend taking this course with roter.,[0.32 0.19 0.36]
14369,153,1.5,misc,i lasted two days in roter's ear training 3 before i switched.,[0.07 0.10 0.19]
14369,153,1.5,instructional_effectiveness,"not only was he extremely unclear, but he also made me feel very uncomfortable when i asked if i could test out of his class.",[0.33 0.27 0.27]
14369,153,1.5,workload,"depending on the mind you have, ear training is either very easy or very difficult.",[0.21 0.04 0.27]
14369,153,1.5,fairness,"he hates students with absolute pitch, but many others fail his class.",[0.38 0.39 0.32]
14370,153,1.0,misc,doctor roter goes through material so fast your hands will be on fire.,[0.12 0.13 0.16]
14370,153,1.0,workload,sometimes he doesn't go through the terms we need to know and expects us to know when the test comes up.,[0.28 0.32 0.34]
14370,153,1.0,misc,his matching section in tests are vague so the only way is to take a guess.,[0.12 0.20 0.18]
14370,153,1.0,misc,unreasonable when the answer i gave was correct but wanted something else deduct it.,[0.07 0.22 0.07]
14371,153,1.0,fairness,worst teacher in my opinion.,[0.38 0.41 0.27]
14372,153,3.5,misc,"he's tough, but he knows his stuff.",[0.19 0.17 0.14]
14372,153,3.5,misc,but you need to let him know if you're struggling.,[0.18 0.16 0.19]
14372,153,3.5,workload,"if you don't, you're gonna fall behind.",[0.16 0.19 0.29]
14372,153,3.5,fairness,"tough grader, if you have one blemish on a chord identification, that's 5 points off of the quiz, it adds up.",[0.14 0.27 0.20]
14372,153,3.5,workload,"study, and you'll make it.",[0.19 0.24 0.41]
14373,153,5.0,workload,take music theory with doctor roter.,[0.30 0.14 0.36]
14373,153,5.0,instructional_effectiveness,he is a great teacher and as long as you pay attention in class you will do fine!,[0.45 0.40 0.39]
14373,153,5.0,instructional_effectiveness,he keeps the class interesting and you will learn a lot.,[0.59 0.29 0.37]
14374,153,5.0,instructional_effectiveness,awesome teacher.,[0.47 0.31 0.29]
14374,153,5.0,instructional_effectiveness,he's the type of teacher you will remember for the rest of your life.,[0.46 0.32 0.22]
14375,153,5.0,misc,take theory 3 with him!,[0.16 0.08 0.08]
14376,153,4.5,misc,4 words.,[0.19 0.11 0.11]
14376,153,4.5,misc,what would roter do?,[0.02 0.13 0.02]
14376,153,4.5,misc,wwrd,[0.06 0.03 0.10]
14377,153,5.0,instructional_effectiveness,i have him for graduate classes and had him for undergrad and every week i learn more and more in a very fun learning environment which helps the hard material!,[0.56 0.28 0.40]
14377,153,5.0,instructional_effectiveness,"great teacher overall had him for theory iv, orchestration, and now form and analysis.",[0.46 0.25 0.30]
14378,153,5.0,instructional_effectiveness,great teacher.,[0.46 0.26 0.26]
14378,153,5.0,instructional_effectiveness,he has a quirky sense of humor that's just subtle enough to slide by half the class at 8 am while the other half has a ever present half smile on their face.,[0.31 0.20 0.20]
14378,153,5.0,misc,"you never know what he's going to say next, but it's always entertaining.",[0.20 -0.01 0.00]
14378,153,5.0,instructional_effectiveness,he's also very good at finding new ways to communicate new ideas to help everyone learn better.,[0.58 0.23 0.23]
14379,153,1.0,instructional_effectiveness,class is not applicable to what we as teachers need to know and should be offered as an elective rather than a requirement for degree.,[0.59 0.41 0.48]
14379,153,1.0,instructional_effectiveness,"rarely will a teacher need to instruct on how to analyze atonal music to an elementary, middle, or even a high school student unless it is a college level course which is rare in a typical classroom setting",[0.38 0.24 0.36]
14381,153,5.0,misc,i love doctor bruce roter.,[0.14 0.06 0.02]
14382,153,5.0,misc,i love doctor roter.,[0.12 0.08 0.02]
14382,153,5.0,misc,he's funny and expects the very best from everyone and is a very active believe in us living up to our full potential.,[0.22 0.16 0.07]
14383,153,4.0,misc,"i hated him for dictation, but then we got along in theory i would always make comments just to rile him up and now i love him",[0.23 0.12 0.11]
14383,153,4.0,misc,hahah,[-0.00 -0.01 -0.00]
14383,153,4.0,misc,hes just funny and a really smart guy!!,[0.21 0.03 0.04]
14384,153,5.0,misc,"i find roter strangely sexy, and i don't know why!",[0.01 0.02 -0.08]
14384,153,5.0,misc,maybe i am attracted to his intelligence?,[0.16 0.06 0.04]
14385,153,4.5,misc,doctor roter is extremely intelligent and has an intense grasp of the musical world backed up with a great passion for music.,[0.23 0.17 0.10]
14385,153,4.5,misc,he also has a good sense of humor although nerdy at times and sets a high standard that encouraged me to do my best.,[0.24 0.20 0.12]
14385,153,4.5,instructional_effectiveness,very interesting classes.,[0.51 0.26 0.47]
14386,153,5.0,instructional_effectiveness,doctor roter has a great sense of humor that he incorporates into his teaching.,[0.39 0.21 0.16]
14386,153,5.0,instructional_effectiveness,he gives an a properly balanced class of learning and smiles.,[0.50 0.33 0.26]
14386,153,5.0,misc,he's great.,[0.18 0.06 -0.02]
14387,153,5.0,instructional_effectiveness,outstanding professor.,[0.46 0.22 0.24]
14387,153,5.0,instructional_effectiveness,"wants his students to learn and experience the subject, hard as all get out but you'll be ready for anything after him!",[0.52 0.32 0.45]
14391,132,4.5,instructional_effectiveness,great teacher.,[0.46 0.26 0.26]
14391,132,4.5,workload,hard class.,[0.37 0.35 0.45]
14391,132,4.5,workload,i don't recommend missing class it will kill you,[0.31 0.23 0.49]
14393,132,5.0,misc,"don't drive a cadillac through the forest and you will be fine... emoji seems hard at first, but go to class and take good notes.",[0.23 0.07 0.24]
14394,132,3.5,instructional_effectiveness,he's a great teacher.,[0.52 0.26 0.20]
14394,132,3.5,workload,"his assignments build on each other, so make sure you understand as you go and start the assignments the day they're assigned!",[0.38 0.36 0.49]
14394,132,3.5,workload,"my first c was in his class, and i changed my major to business.",[0.31 0.25 0.32]
14394,132,3.5,instructional_effectiveness,"but he's good for computer science majors, if you don't want an easy course.",[0.42 0.25 0.38]
14395,132,5.0,instructional_effectiveness,great proffessor,[0.49 0.24 0.23]
14395,132,5.0,fairness,treats all students the same,[0.46 0.51 0.37]
14396,132,2.5,instructional_effectiveness,very good at teaching and making you practice.,[0.53 0.28 0.36]
14397,132,4.5,instructional_effectiveness,on of the greatest professor in this department.,[0.42 0.19 0.23]
14397,132,4.5,instructional_effectiveness,"i enrolled in every class he taught, because it is a guarantee that you will learn.",[0.41 0.24 0.28]
14397,132,4.5,workload,he does give a lot of work and all his classes are a challenge.,[0.39 0.43 0.49]
14398,132,5.0,misc,good ole br 2.,[0.04 0.01 0.05]
14398,132,5.0,instructional_effectiveness,my favorite instructor by far.,[0.37 0.20 0.18]
14399,132,4.0,instructional_effectiveness,doctor rimes is the best lecturer in the department.,[0.40 0.16 0.22]
14399,132,4.0,misc,he's a good guy to talk to during office hours as well.,[0.23 -0.00 0.05]
14399,132,4.0,instructional_effectiveness,"the only concerns i have with him as a teacher is that sometimes his assignments are unclear, and he seems a little disorganized with his paperwork your homework and tests",[0.36 0.30 0.21]
14401,132,4.0,instructional_effectiveness,"i liked him, thought he was an excellent teacher.",[0.37 0.27 0.16]
14401,132,4.0,instructional_effectiveness,"at first i found him slightly unapproachable, but after i had to go to him for help he was great and helped me out.",[0.28 0.10 0.07]
14401,132,4.0,workload,just don't get behind in class.,[0.40 0.30 0.50]
14402,132,4.0,instructional_effectiveness,doctor rimes is an excellent professor.,[0.41 0.20 0.21]
14402,132,4.0,instructional_effectiveness,he follows a simple philosophy of jumping right into the subject matter.,[0.41 0.11 0.26]
14402,132,4.0,instructional_effectiveness,this teaching method provides for a better overall learning experience.,[0.65 0.36 0.34]
14403,132,5.0,instructional_effectiveness,"exceptional professor, exceptional person.",[0.45 0.30 0.30]
14403,132,5.0,instructional_effectiveness,always excited to be in class.,[0.39 0.22 0.38]
14403,132,5.0,instructional_effectiveness,cares about students.,[0.52 0.37 0.41]
14403,132,5.0,instructional_effectiveness,very easy on the eyes!,[0.25 0.13 0.19]
14404,532,4.0,instructional_effectiveness,"i took a variety of classes from doc robinson when i attended emu, including inter racial comm.",[0.35 0.14 0.26]
14404,532,4.0,misc,i'm a white chick.,[-0.01 -0.02 -0.08]
14404,532,4.0,misc,"if you have issues re feeling uncomfortable because you're white due to his class, maybe you should check yourself.",[0.17 0.18 0.15]
14404,532,4.0,workload,"as far as coursework, i felt it was challenging, yet fair.",[0.49 0.47 0.55]
14404,532,4.0,misc,and doc robinson was always available for appointments.,[0.12 0.01 0.05]
14406,532,1.5,instructional_effectiveness,he is an absolutely terrible teacher.,[0.29 0.29 0.19]
14406,532,1.5,misc,do not take him.,[-0.01 0.08 0.02]
14407,532,1.5,misc,good new guys!!,[0.03 -0.00 -0.05]
14407,532,1.5,misc,i heard he's retiring!,[-0.06 -0.07 -0.13]
14407,532,1.5,misc,he is boring and useless.,[0.13 0.04 0.03]
14407,532,1.5,fairness,"he has cancelled class about 6 times and does not notify us, i'm a commuter and he is not considerate at all to his students.",[0.19 0.27 0.22]
14408,532,1.0,instructional_effectiveness,he is literally the worst teacher i've ever had... in my entire life.,[0.31 0.31 0.22]
14409,532,1.0,workload,i have never hated a class so much.,[0.31 0.26 0.45]
14409,532,1.0,instructional_effectiveness,the professor is totally useless.,[0.26 0.15 0.21]
14409,532,1.0,misc,i agree with everyone else and their negitive comments.,[0.11 0.16 -0.04]
14409,532,1.0,misc,forget about asking for help.,[0.11 0.03 0.15]
14409,532,1.0,workload,if you have a choice don't take this class with him!,[0.30 0.29 0.31]
14410,532,2.0,misc,i would not recommend him.,[0.07 0.12 0.03]
14410,532,2.0,workload,"he is easy, gives easy assignments and grades pretty easy but you will not learn a thing.",[0.43 0.42 0.46]
14410,532,2.0,instructional_effectiveness,we talked about prejudice and stereotypes all semseter.,[0.29 0.20 0.18]
14410,532,2.0,misc,he has you do the work for him a lot of the time.,[0.19 0.08 0.20]
14410,532,2.0,workload,you work a lot in groups which is pointless for that class.,[0.46 0.30 0.64]
14410,532,2.0,misc,"he is unorganized, unclear, and boring.",[0.23 0.12 0.20]
14411,532,1.0,misc,um... did someone say retirement?,[0.07 0.06 0.09]
14411,532,1.0,misc,because thats exactly what he needs to do.,[0.09 0.04 0.08]
14411,532,1.0,instructional_effectiveness,i'm sure he use to be a great professor.,[0.29 0.11 0.10]
14411,532,1.0,misc,he doesn't explain anything.,[0.22 0.01 0.06]
14411,532,1.0,instructional_effectiveness,needs to realize somethings just can be elaborated on.,[0.42 0.22 0.22]
14411,532,1.0,instructional_effectiveness,class has potential.,[0.48 0.32 0.35]
14411,532,1.0,misc,discussions were ok.,[0.17 0.05 0.02]
14411,532,1.0,workload,but overall i think its probably my worst class yet here at emu.,[0.28 0.33 0.40]
14411,532,1.0,workload,be weary of this class if you dare take it.,[0.41 0.29 0.52]
14413,532,4.5,instructional_effectiveness,"by far, this is the most wonderful teacher i have ever had.",[0.43 0.35 0.19]
14413,532,4.5,misc,"he is caring, funny, sweet, helpful, everything.",[0.19 0.08 0.02]
14413,532,4.5,instructional_effectiveness,"yes, he may not be clear about some assignments, but he is willing to help out the best he can.",[0.48 0.34 0.34]
14413,532,4.5,instructional_effectiveness,this professor puts a smile on my face everyday.,[0.37 0.18 0.15]
14413,532,4.5,misc,i would recomend him to everyone,[0.14 0.09 -0.05]
14414,532,1.0,instructional_effectiveness,i had the worse experience with this professor out of all of my communication professors.,[0.31 0.18 0.19]
14414,532,1.0,instructional_effectiveness,he doesn't explain his material and is very unclear on every subject...,[0.49 0.25 0.31]
14414,532,1.0,misc,i wish i had known about this site before i took him because he is the worse.,[0.12 0.21 0.10]
14414,532,1.0,misc,and to add insult to injury he has the nerve to make us writ in apa style and he doesn't even know what it is.,[0.15 0.07 0.08]
14414,532,1.0,misc,i,[0.08 -0.03 0.01]
14415,532,2.0,misc,this guy litterally borders on racism.,[0.05 0.12 -0.01]
14415,532,2.0,misc,"the entire semester, we talked about stereotypes, and i kept leaving class feeling like a lot of what i heard was how evil i am because i'm white.",[0.22 0.17 0.20]
14415,532,2.0,instructional_effectiveness,"further, he refuses to fully explain his assignments and he really doesn't explain anything very well at all.",[0.42 0.35 0.41]
14416,532,1.0,workload,"very easy, but also very boring.",[0.29 0.15 0.45]
14416,532,1.0,instructional_effectiveness,"class was based around stereotypes for the entire semester, it gets old after a while.",[0.31 0.27 0.29]
14416,532,1.0,workload,"case studies are also pointless, take it with someone else if you plan on getting something out of the class.",[0.40 0.20 0.43]
14417,532,2.5,misc,what the heck was the point in me taking it??,[0.11 0.14 0.20]
14417,532,2.5,instructional_effectiveness,"he is boring, and the material was pointless.",[0.28 0.13 0.17]
14418,532,1.0,fairness,worst teacher i ever had.,[0.36 0.36 0.30]
14418,532,1.0,workload,i'm in grad school out of state but found this site and thought i should share this with everyone.,[0.26 0.13 0.32]
14418,532,1.0,workload,"i got an a, but it still wasn't worth it.",[0.22 0.39 0.43]
14419,532,1.0,instructional_effectiveness,i found him to be both uninterested in his students and in the subject matter.,[0.33 0.25 0.28]
14419,532,1.0,instructional_effectiveness,he spent the entire semester reiterating the same exact communications theories every other com.,[0.31 0.16 0.24]
14419,532,1.0,instructional_effectiveness,class at emu teaches with nothing new or even remotely insightful to add.,[0.52 0.21 0.42]
14419,532,1.0,instructional_effectiveness,"doc robinson xe2 x80 x9clectures xe2 x80 x9d on the dangers of dogmatic thinking, intolerance, and ethnocentrism yet, i have found him to be one of the most dogmatic, preachy, intolerant, and close minded professors i have ever had.",[0.33 0.18 0.10]
